transaction_id,order_id,merchant_id,merchant_category,customer_id,customer_tier,customer_ltv_inr,preferred_channel,amount_inr,currency,payment_method,bank_code,card_network,is_recurring,mandate_id,timestamp,hour_of_day,day_of_week,day_of_month,is_failed,gateway_error_code,gateway_error_description,failure_category,retry_attempt_count,ground_truth_optimal_action,ground_truth_optimal_delay_hours,ground_truth_recovery_prob,recovered_optimal,recovered_naive_immediate
txn_108016,order_208016,merch_saas_metrics,SaaS_B2B,cust_50942,REGULAR,10246.24,WHATSAPP,32394.25,INR,CARD,PNB,MASTERCARD,True,man_920612,2026-01-20 03:46:13,3,1,20,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,1,UPI_INTENT_SWITCH,0,0.7,1,0
txn_107655,order_207655,merch_urban_threads,D2C_Ecommerce,cust_50441,VIP,87512.17,SMS,890.79,INR,UPI,SBI,NONE,False,,2026-01-20 03:46:22,3,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.88,0,0
txn_102564,order_202564,merch_enterprise_erp,B2B_Invoicing,cust_51975,REGULAR,14951.64,WHATSAPP,116262.71,INR,CARD,HDFC,VISA,False,,2026-01-20 04:01:17,4,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,1,UPI_INTENT_SWITCH,0,0.78,1,0
txn_102208,order_202208,merch_stream_now,OTT_Media,cust_51471,REGULAR,26864.85,WHATSAPP,888.28,INR,UPI,ICICI,NONE,True,man_847855,2026-01-20 04:03:00,4,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_106965,order_206965,merch_saas_metrics,SaaS_B2B,cust_52529,AT_RISK,11559.95,WHATSAPP,15128.73,INR,CARD,AXIS,VISA,True,man_258211,2026-01-20 04:15:33,4,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_105747,order_205747,merch_enterprise_erp,B2B_Invoicing,cust_52758,NEW,4094.47,WHATSAPP,98822.33,INR,NETBANKING,KOTAK,NONE,True,man_685584,2026-01-20 04:20:58,4,1,20,True,SOCKET_TIMEOUT,Socket timeout during cryptographic handshake,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_102330,order_202330,merch_urban_threads,D2C_Ecommerce,cust_50480,REGULAR,5144.82,WHATSAPP,1340.21,INR,CARD,AXIS,AMEX,False,,2026-01-20 04:55:26,4,1,20,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,0,0
txn_102935,order_202935,merch_enterprise_erp,B2B_Invoicing,cust_51832,NEW,1468.6,WHATSAPP,75795.62,INR,CARD,ICICI,MASTERCARD,False,,2026-01-20 04:55:28,4,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,1,0
txn_106770,order_206770,merch_urban_threads,D2C_Ecommerce,cust_52443,REGULAR,23961.96,SMS,1151.09,INR,UPI,SBI,NONE,False,,2026-01-20 05:24:05,5,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_102724,order_202724,merch_learn_hub,EdTech_Subscription,cust_51033,REGULAR,33517.02,WHATSAPP,11296.81,INR,CARD,ICICI,VISA,True,man_478251,2026-01-20 05:37:25,5,1,20,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_104375,order_204375,merch_urban_threads,D2C_Ecommerce,cust_50735,AT_RISK,11001.94,WHATSAPP,4949.68,INR,NETBANKING,SBI,NONE,False,,2026-01-20 05:40:24,5,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_105318,order_205318,merch_learn_hub,EdTech_Subscription,cust_52292,REGULAR,17853.2,WHATSAPP,14725.46,INR,UPI,AXIS,NONE,True,man_360568,2026-01-20 05:45:18,5,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_102006,order_202006,merch_saas_metrics,SaaS_B2B,cust_52094,NEW,3089.75,SMS,20223.93,INR,NETBANKING,AXIS,NONE,True,man_875708,2026-01-20 06:02:24,6,1,20,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.83,1,0
txn_103988,order_203988,merch_learn_hub,EdTech_Subscription,cust_51093,REGULAR,22900.7,SMS,10919.45,INR,CARD,SBI,VISA,False,,2026-01-20 06:34:24,6,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,2,UPI_INTENT_SWITCH,0,0.78,1,0
txn_104521,order_204521,merch_saas_metrics,SaaS_B2B,cust_50198,REGULAR,32515.44,WHATSAPP,14940.66,INR,CARD,HDFC,MASTERCARD,True,man_303054,2026-01-20 06:34:54,6,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_109613,order_209613,merch_learn_hub,EdTech_Subscription,cust_51418,VIP,210111.82,WHATSAPP,2544.99,INR,UPI,AXIS,NONE,True,man_400607,2026-01-20 06:52:04,6,1,20,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.82,1,0
txn_106532,order_206532,merch_stream_now,OTT_Media,cust_50357,REGULAR,44056.32,WHATSAPP,618.93,INR,NETBANKING,KOTAK,NONE,True,man_430417,2026-01-20 06:56:07,6,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,2,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_103782,order_203782,merch_stream_now,OTT_Media,cust_53124,REGULAR,29394.34,WHATSAPP,628.07,INR,CARD,HDFC,VISA,True,man_984871,2026-01-20 07:01:20,7,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_101924,order_201924,merch_saas_metrics,SaaS_B2B,cust_51921,REGULAR,39564.02,WHATSAPP,3047.57,INR,CARD,SBI,MASTERCARD,True,man_431831,2026-01-20 07:02:23,7,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_106053,order_206053,merch_urban_threads,D2C_Ecommerce,cust_53118,NEW,3566.82,WHATSAPP,2413.52,INR,UPI,HDFC,NONE,False,,2026-01-20 07:07:09,7,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_105852,order_205852,merch_saas_metrics,SaaS_B2B,cust_52084,REGULAR,26886.74,SMS,4921.67,INR,CARD,HDFC,MASTERCARD,True,man_482540,2026-01-20 07:09:08,7,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,0,0
txn_106988,order_206988,merch_urban_threads,D2C_Ecommerce,cust_50172,REGULAR,13416.97,SMS,3510.39,INR,EMANDATE_UPI,HDFC,NONE,True,man_729933,2026-01-20 07:12:48,7,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_109776,order_209776,merch_urban_threads,D2C_Ecommerce,cust_52539,REGULAR,15430.56,WHATSAPP,3653.47,INR,CARD,ICICI,VISA,False,,2026-01-20 07:23:21,7,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,1,0
txn_103807,order_203807,merch_enterprise_erp,B2B_Invoicing,cust_50579,NEW,2398.23,WHATSAPP,98629.73,INR,NETBANKING,HDFC,NONE,True,man_695656,2026-01-20 07:38:33,7,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_105052,order_205052,merch_learn_hub,EdTech_Subscription,cust_51862,REGULAR,10232.32,WHATSAPP,14582.29,INR,EMANDATE_UPI,HDFC,NONE,True,man_371562,2026-01-20 07:41:08,7,1,20,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_109438,order_209438,merch_saas_metrics,SaaS_B2B,cust_50494,NEW,4427.29,WHATSAPP,4919.54,INR,CARD,HDFC,RUPAY,True,man_390341,2026-01-20 07:47:49,7,1,20,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_108662,order_208662,merch_enterprise_erp,B2B_Invoicing,cust_53069,REGULAR,32066.2,EMAIL,101769.4,INR,CARD,AXIS,VISA,False,,2026-01-20 07:49:52,7,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,1,0
txn_106926,order_206926,merch_learn_hub,EdTech_Subscription,cust_52078,REGULAR,32229.57,SMS,6671.05,INR,UPI,SBI,NONE,True,man_606919,2026-01-20 07:50:22,7,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,0,0
txn_104849,order_204849,merch_saas_metrics,SaaS_B2B,cust_51362,AT_RISK,4342.52,WHATSAPP,28211.87,INR,CARD,HDFC,MASTERCARD,False,,2026-01-20 07:50:37,7,1,20,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_100552,order_200552,merch_saas_metrics,SaaS_B2B,cust_50312,REGULAR,32749.26,SMS,31029.28,INR,CARD,SBI,VISA,True,man_342587,2026-01-20 07:55:33,7,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100395,order_200395,merch_urban_threads,D2C_Ecommerce,cust_52556,REGULAR,29552.38,WHATSAPP,2869.1,INR,CARD,SBI,AMEX,False,,2026-01-20 08:07:59,8,1,20,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,0,1
txn_109341,order_209341,merch_urban_threads,D2C_Ecommerce,cust_53142,VIP,195377.08,SMS,3081.89,INR,CARD,ICICI,VISA,False,,2026-01-20 08:08:04,8,1,20,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_105049,order_205049,merch_urban_threads,D2C_Ecommerce,cust_53383,REGULAR,18623.99,WHATSAPP,1928.01,INR,CARD,HDFC,VISA,False,,2026-01-20 08:10:07,8,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,1,UPI_INTENT_SWITCH,0,0.7,1,0
txn_104124,order_204124,merch_urban_threads,D2C_Ecommerce,cust_51750,AT_RISK,11734.76,WHATSAPP,2143.42,INR,UPI,ICICI,NONE,False,,2026-01-20 08:12:04,8,1,20,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,2,SMART_RETRY_DELAYED,1,0.93,1,0
txn_101210,order_201210,merch_urban_threads,D2C_Ecommerce,cust_51641,REGULAR,21028.73,SMS,4585.69,INR,CARD,HDFC,VISA,False,,2026-01-20 08:35:11,8,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,1,0
txn_102542,order_202542,merch_saas_metrics,SaaS_B2B,cust_53461,NEW,3645.43,WHATSAPP,30944.82,INR,EMANDATE_UPI,HDFC,NONE,True,man_240065,2026-01-20 08:53:03,8,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_107287,order_207287,merch_stream_now,OTT_Media,cust_50443,REGULAR,47990.06,WHATSAPP,594.01,INR,UPI,AXIS,NONE,True,man_469168,2026-01-20 08:54:16,8,1,20,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,0,0
txn_103993,order_203993,merch_saas_metrics,SaaS_B2B,cust_50212,REGULAR,31792.33,WHATSAPP,22946.0,INR,CARD,ICICI,MASTERCARD,True,man_635712,2026-01-20 08:55:33,8,1,20,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_102658,order_202658,merch_learn_hub,EdTech_Subscription,cust_51737,NEW,3887.27,WHATSAPP,4016.02,INR,UPI,SBI,NONE,True,man_809847,2026-01-20 09:05:18,9,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_102737,order_202737,merch_stream_now,OTT_Media,cust_50665,NEW,1470.83,WHATSAPP,744.47,INR,EMANDATE_CARD,PNB,VISA,True,man_597952,2026-01-20 09:14:32,9,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_109735,order_209735,merch_enterprise_erp,B2B_Invoicing,cust_52467,REGULAR,12856.28,SMS,106845.67,INR,NETBANKING,ICICI,NONE,False,,2026-01-20 09:25:27,9,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_101904,order_201904,merch_learn_hub,EdTech_Subscription,cust_50942,REGULAR,10246.24,WHATSAPP,3740.55,INR,NETBANKING,ICICI,NONE,True,man_255995,2026-01-20 09:28:29,9,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100199,order_200199,merch_saas_metrics,SaaS_B2B,cust_50498,REGULAR,11090.93,WHATSAPP,23687.17,INR,EMANDATE_CARD,SBI,RUPAY,True,man_790130,2026-01-20 09:52:15,9,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,1,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_105599,order_205599,merch_urban_threads,D2C_Ecommerce,cust_50431,REGULAR,7803.13,EMAIL,3619.29,INR,UPI,HDFC,NONE,True,man_480500,2026-01-20 10:01:22,10,1,20,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102595,order_202595,merch_stream_now,OTT_Media,cust_52469,NEW,3742.99,WHATSAPP,251.78,INR,EMANDATE_CARD,SBI,VISA,True,man_113661,2026-01-20 10:06:33,10,1,20,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_109001,order_209001,merch_saas_metrics,SaaS_B2B,cust_51668,REGULAR,7846.4,WHATSAPP,9406.07,INR,NETBANKING,ICICI,NONE,False,,2026-01-20 10:16:19,10,1,20,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_109009,order_209009,merch_urban_threads,D2C_Ecommerce,cust_51059,REGULAR,39493.73,WHATSAPP,4723.91,INR,CARD,ICICI,VISA,False,,2026-01-20 10:18:20,10,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_104473,order_204473,merch_enterprise_erp,B2B_Invoicing,cust_50173,AT_RISK,9548.68,WHATSAPP,74000.78,INR,CARD,ICICI,VISA,False,,2026-01-20 10:21:25,10,1,20,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_107003,order_207003,merch_urban_threads,D2C_Ecommerce,cust_51824,REGULAR,26936.05,EMAIL,829.79,INR,UPI,AXIS,NONE,True,man_884733,2026-01-20 11:09:53,11,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,2,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_101543,order_201543,merch_urban_threads,D2C_Ecommerce,cust_53276,REGULAR,33572.82,WHATSAPP,3848.26,INR,UPI,ICICI,NONE,False,,2026-01-20 11:16:51,11,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_108687,order_208687,merch_saas_metrics,SaaS_B2B,cust_51133,NEW,2998.1,SMS,9888.88,INR,CARD,HDFC,MASTERCARD,False,,2026-01-20 11:27:53,11,1,20,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,1,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_104981,order_204981,merch_stream_now,OTT_Media,cust_50424,NEW,4834.02,SMS,1021.42,INR,EMANDATE_UPI,SBI,NONE,True,man_991197,2026-01-20 11:42:42,11,1,20,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,1,SMART_RETRY_DELAYED,1,0.83,1,0
txn_107110,order_207110,merch_learn_hub,EdTech_Subscription,cust_51969,VIP,213444.48,WHATSAPP,13776.69,INR,NETBANKING,HDFC,NONE,True,man_975178,2026-01-20 11:46:35,11,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.75,0,0
txn_103382,order_203382,merch_stream_now,OTT_Media,cust_50248,REGULAR,31560.38,WHATSAPP,420.0,INR,UPI,PNB,NONE,True,man_267749,2026-01-20 11:56:56,11,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_107813,order_207813,merch_urban_threads,D2C_Ecommerce,cust_52798,VIP,101686.66,SMS,641.05,INR,CARD,ICICI,VISA,False,,2026-01-20 12:22:35,12,1,20,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.88,1,0
txn_107999,order_207999,merch_enterprise_erp,B2B_Invoicing,cust_51676,REGULAR,41808.36,WHATSAPP,68725.88,INR,NETBANKING,AXIS,NONE,True,man_214178,2026-01-20 12:26:47,12,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_101968,order_201968,merch_urban_threads,D2C_Ecommerce,cust_52304,REGULAR,45985.77,WHATSAPP,2214.29,INR,UPI,SBI,NONE,False,,2026-01-20 12:37:49,12,1,20,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_105219,order_205219,merch_saas_metrics,SaaS_B2B,cust_51220,REGULAR,26106.83,WHATSAPP,8453.11,INR,CARD,HDFC,MASTERCARD,False,,2026-01-20 12:40:44,12,1,20,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,1,0
txn_107261,order_207261,merch_stream_now,OTT_Media,cust_53393,REGULAR,28703.74,WHATSAPP,571.73,INR,EMANDATE_CARD,ICICI,VISA,True,man_461989,2026-01-20 13:15:49,13,1,20,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,1,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_102864,order_202864,merch_learn_hub,EdTech_Subscription,cust_51826,AT_RISK,5165.99,WHATSAPP,6301.52,INR,UPI,SBI,NONE,True,man_220481,2026-01-20 13:27:44,13,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,1,UPI_INTENT_SWITCH,0,0.7,1,0
txn_101927,order_201927,merch_urban_threads,D2C_Ecommerce,cust_51555,NEW,1356.72,WHATSAPP,4375.64,INR,UPI,KOTAK,NONE,False,,2026-01-20 13:58:06,13,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_107687,order_207687,merch_urban_threads,D2C_Ecommerce,cust_52708,REGULAR,16494.27,WHATSAPP,4830.93,INR,UPI,YESB,NONE,False,,2026-01-20 14:14:16,14,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,2,UPI_INTENT_SWITCH,0,0.7,1,0
txn_108575,order_208575,merch_stream_now,OTT_Media,cust_50095,REGULAR,36353.17,WHATSAPP,520.8,INR,UPI,HDFC,NONE,True,man_870170,2026-01-20 14:19:36,14,1,20,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,2,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_100821,order_200821,merch_stream_now,OTT_Media,cust_51592,REGULAR,42359.13,WHATSAPP,200.32,INR,CARD,ICICI,VISA,True,man_957505,2026-01-20 14:23:38,14,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100673,order_200673,merch_enterprise_erp,B2B_Invoicing,cust_50249,REGULAR,11156.84,WHATSAPP,106255.96,INR,NETBANKING,AXIS,NONE,True,man_980537,2026-01-20 14:30:37,14,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_106863,order_206863,merch_enterprise_erp,B2B_Invoicing,cust_52653,REGULAR,20672.36,WHATSAPP,121340.17,INR,CARD,KOTAK,MASTERCARD,False,,2026-01-20 14:40:29,14,1,20,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,0,0
txn_109804,order_209804,merch_stream_now,OTT_Media,cust_52694,NEW,4073.73,WHATSAPP,531.62,INR,NETBANKING,ICICI,NONE,True,man_962705,2026-01-20 14:47:29,14,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_104694,order_204694,merch_saas_metrics,SaaS_B2B,cust_50584,VIP,164059.13,WHATSAPP,19911.56,INR,CARD,AXIS,VISA,True,man_567812,2026-01-20 14:55:56,14,1,20,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.82,1,0
txn_103839,order_203839,merch_enterprise_erp,B2B_Invoicing,cust_52641,REGULAR,36730.09,WHATSAPP,99375.39,INR,EMANDATE_CARD,SBI,RUPAY,True,man_584600,2026-01-20 14:58:21,14,1,20,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_109348,order_209348,merch_learn_hub,EdTech_Subscription,cust_52359,REGULAR,15342.17,WHATSAPP,5421.81,INR,NETBANKING,ICICI,NONE,False,,2026-01-20 15:05:27,15,1,20,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,0,0
txn_106724,order_206724,merch_urban_threads,D2C_Ecommerce,cust_53212,REGULAR,28249.41,WHATSAPP,671.19,INR,EMANDATE_UPI,ICICI,NONE,True,man_497930,2026-01-20 15:10:31,15,1,20,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,1,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_103809,order_203809,merch_learn_hub,EdTech_Subscription,cust_52822,REGULAR,36820.43,WHATSAPP,4740.46,INR,UPI,HDFC,NONE,True,man_974592,2026-01-20 15:12:11,15,1,20,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,1,0
txn_102672,order_202672,merch_saas_metrics,SaaS_B2B,cust_53409,REGULAR,25236.04,WHATSAPP,39967.11,INR,UPI,HDFC,NONE,True,man_208926,2026-01-20 15:21:13,15,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_101519,order_201519,merch_urban_threads,D2C_Ecommerce,cust_51164,AT_RISK,11085.38,WHATSAPP,3240.04,INR,NETBANKING,AXIS,NONE,False,,2026-01-20 15:26:12,15,1,20,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,1,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_109198,order_209198,merch_stream_now,OTT_Media,cust_51395,REGULAR,21303.21,SMS,810.01,INR,CARD,HDFC,AMEX,True,man_999436,2026-01-20 15:41:20,15,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,1
txn_107075,order_207075,merch_saas_metrics,SaaS_B2B,cust_50558,REGULAR,43351.87,SMS,3231.35,INR,CARD,SBI,VISA,False,,2026-01-20 15:55:56,15,1,20,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_101926,order_201926,merch_urban_threads,D2C_Ecommerce,cust_51463,REGULAR,43870.53,WHATSAPP,1194.57,INR,UPI,KOTAK,NONE,False,,2026-01-20 16:01:58,16,1,20,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_104607,order_204607,merch_saas_metrics,SaaS_B2B,cust_51979,VIP,220145.77,WHATSAPP,8915.68,INR,CARD,AXIS,MASTERCARD,True,man_874301,2026-01-20 16:02:01,16,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.82,1,0
txn_101409,order_201409,merch_stream_now,OTT_Media,cust_50553,NEW,3770.02,EMAIL,509.0,INR,CARD,AXIS,VISA,True,man_909969,2026-01-20 16:13:00,16,1,20,True,GATEWAY_TIMEOUT,Payment gateway connection timed out during bank routing,BANK_DOWNTIME,1,SMART_RETRY_DELAYED,1,0.83,1,0
txn_103594,order_203594,merch_learn_hub,EdTech_Subscription,cust_51756,REGULAR,27200.37,WHATSAPP,11953.15,INR,CARD,AXIS,VISA,True,man_867665,2026-01-20 16:13:38,16,1,20,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_108847,order_208847,merch_stream_now,OTT_Media,cust_51483,AT_RISK,11256.58,WHATSAPP,393.79,INR,CARD,HDFC,RUPAY,True,man_856397,2026-01-20 16:33:07,16,1,20,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
